Opleiding;Student;Roepnaam;Familienaam;ID Opleidingsond.;Opleidingsonderdeel;STP;Academische periode;Score Januari;Score Juni;Score na juni;Score September;Score 1e kans;Score 2e kans;Score;Tolerantie
PBA Toegepaste Informatica (Geel);0447703;Johnny;Harris;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0447703;Johnny;Harris;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0447703;Johnny;Harris;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0447703;Johnny;Harris;Z25064;English 1;4;Academiejaar;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0447703;Johnny;Harris;Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0447703;Johnny;Harris;Z25067;Linux Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0447703;Johnny;Harris;Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0447703;Johnny;Harris;Z25071;Orientation Project 1;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0447703;Johnny;Harris;Z25072;Orientation Project 2;3;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0447703;Johnny;Harris;Z25070;Professional Skills 1;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0447703;Johnny;Harris;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0447703;Johnny;Harris;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0447703;Johnny;Harris;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0447703;Johnny;Harris;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0601822;Ashton;Kutcher;Z13984;Bachelorproef (Semester 2);4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0601822;Ashton;Kutcher;Z13982;RZL;3;Tweede Semester;#;#;#;#;PASS;#;PASS; #
PBA Elektronica-ICT (Geel);0601822;Ashton;Kutcher;Z15779;Emerging Technologies;4;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0476657;Tom;Felton;Z13984;Bachelorproef (Semester 2);4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0476657;Tom;Felton;Z13982;RZL;3;Tweede Semester;#;#;#;#;PASS;#;PASS; #
PBA Elektronica-ICT (Geel);0476657;Tom;Felton;Z13983;Stage (Semester 2);20;Tweede Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0476657;Tom;Felton;Z13980;Professional Skills 3;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Elektronica-ICT (Geel);0476657;Tom;Felton;Z13981;Project 4.0;8;Academiejaar;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0476657;Tom;Felton;Z15779;Emerging Technologies;4;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0476657;Tom;Felton;Z13966;Microsoft System Center;3;Eerste Semester;#;#;#;#;A;#;A; #
PBA Elektronica-ICT (Geel);0476657;Tom;Felton;Z25513;Cybersecurity & Security Operation Cent;8;Eerste Semester;#;#;#;#;A;#;A; #
PBA Elektronica-ICT (Geel);0476657;Tom;Felton;Z13968;IT Service Management;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0476657;Tom;Felton;Z13969;Cloud Technology;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica - Application Development - WES (;0326421;Mark;Boone Junior;Z25522;WT - Switching, Routing and Wireless Es;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica - Application Development - WES (;0326421;Mark;Boone Junior;Z25523;WT - Webdesign Advanced;7;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica - Application Development - WES (;0326421;Mark;Boone Junior;Z25519;WT - Application Development in Python;7;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica - Application Development - WES (;0326421;Mark;Boone Junior;Z25520;WT - Network Essentials;4;Eerste Semester;#;#;#;#;F;C;C; #
PBA Toegepaste Informatica - Application Development - WES (;0326421;Mark;Boone Junior;Z25525;WT - Web Applications in Java;8;Tweede Semester;#;#;#;#;D;F;D;AT
PBA Toegepaste Informatica - Application Development - WES (;0326421;Mark;Boone Junior;Z25521;WT - Webdesign Essentials;7;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0408246;"Chlo&#xEB;";Sevigny;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0408246;"Chlo&#xEB;";Sevigny;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0408246;"Chlo&#xEB;";Sevigny;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0408246;"Chlo&#xEB;";Sevigny;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;F;C;C; #
PBA Toegepaste Informatica (Geel);0408246;"Chlo&#xEB;";Sevigny;Z25064;English 1;4;Academiejaar;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0408246;"Chlo&#xEB;";Sevigny;Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0408246;"Chlo&#xEB;";Sevigny;Z25067;Linux Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0408246;"Chlo&#xEB;";Sevigny;Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0408246;"Chlo&#xEB;";Sevigny;Z25071;Orientation Project 1;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0408246;"Chlo&#xEB;";Sevigny;Z25072;Orientation Project 2;3;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0408246;"Chlo&#xEB;";Sevigny;Z25070;Professional Skills 1;3;Academiejaar;#;#;#;#;FAIL;#;FAIL; #
PBA Toegepaste Informatica (Geel);0408246;"Chlo&#xEB;";Sevigny;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0408246;"Chlo&#xEB;";Sevigny;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;D;F;D; #
PBA Toegepaste Informatica (Geel);0408246;"Chlo&#xEB;";Sevigny;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0408246;"Chlo&#xEB;";Sevigny;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;D;D;D;AT
PBA Applied Computer Science - Engl progr (Geel);0520599;Kevin;Corrigan;Z13475;Cordova;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0520599;Kevin;Corrigan;Z13487;DevOps & Security;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0520599;Kevin;Corrigan;Z13477;Professional Skills 2;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Applied Computer Science - Engl progr (Geel);0520599;Kevin;Corrigan;Z13489;.NET Development;3;Tweede Semester;#;#;#;#;F;B;B; #
PBA Applied Computer Science - Engl progr (Geel);0520599;Kevin;Corrigan;Z13458;ASP.NET MVC;3;Tweede Semester;#;#;#;#;F;D;D;AT
PBA Applied Computer Science - Engl progr (Geel);0520599;Kevin;Corrigan;Z13471;Java Advanced;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Applied Computer Science - Engl progr (Geel);0520599;Kevin;Corrigan;Z13479;Project PHP;5;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0520599;Kevin;Corrigan;Z15776;Requirements Analysis;8;Eerste Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0520599;Kevin;Corrigan;Z15808;Big Data;3;Eerste Semester;#;#;#;#;F;F;F; #
PBA Applied Computer Science - Engl progr (Geel);0520599;Kevin;Corrigan;Z15810;Artificial Intelligence Project;5;Eerste Semester;#;#;#;#;D;F;D; #
PBA Applied Computer Science - Engl progr (Geel);0520599;Kevin;Corrigan;Z25830;Web Applications in PHP (EN);4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0362321;Michael;Culkin;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0362321;Michael;Culkin;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0362321;Michael;Culkin;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0362321;Michael;Culkin;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0362321;Michael;Culkin;Z25064;English 1;4;Academiejaar;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0362321;Michael;Culkin;Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0362321;Michael;Culkin;Z25067;Linux Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0362321;Michael;Culkin;Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0362321;Michael;Culkin;Z25071;Orientation Project 1;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0362321;Michael;Culkin;Z25072;Orientation Project 2;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0362321;Michael;Culkin;Z25070;Professional Skills 1;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0362321;Michael;Culkin;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0362321;Michael;Culkin;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0362321;Michael;Culkin;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0362321;Michael;Culkin;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica - Application Development - WES (;0416316;Kat;Dennings;Z25522;WT - Switching, Routing and Wireless Es;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica - Application Development - WES (;0416316;Kat;Dennings;Z25523;WT - Webdesign Advanced;7;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica - Application Development - WES (;0416316;Kat;Dennings;Z25519;WT - Application Development in Python;7;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica - Application Development - WES (;0416316;Kat;Dennings;Z25518;WT - Data Analysis with SQL;5;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica - Application Development - WES (;0416316;Kat;Dennings;Z25524;WT - IT Essentials;3;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica - Application Development - WES (;0416316;Kat;Dennings;Z25520;WT - Network Essentials;4;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica - Application Development - WES (;0416316;Kat;Dennings;Z25525;WT - Web Applications in Java;8;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica - Application Development - WES (;0416316;Kat;Dennings;Z25521;WT - Webdesign Essentials;7;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0376459;Toni;Collette;Z13984;Bachelorproef (Semester 2);4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0376459;Toni;Collette;Z25842;Digital Innovation S5;33;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0376459;Toni;Collette;Z13982;RZL;3;Tweede Semester;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0376459;Toni;Collette;Z13983;Stage (Semester 2);20;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0350342;Daniel;Radcliffe;Z13984;Bachelorproef (Semester 2);4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0350342;Daniel;Radcliffe;Z13982;RZL;3;Tweede Semester;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0350342;Daniel;Radcliffe;Z13983;Stage (Semester 2);20;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0350342;Daniel;Radcliffe;Z13980;Professional Skills 3;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0350342;Daniel;Radcliffe;#;Niet toegewezen;4;Niet toegewezen;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0350342;Daniel;Radcliffe;#;Niet toegewezen;5;Niet toegewezen;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0350342;Daniel;Radcliffe;#;Niet toegewezen;5;Niet toegewezen;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0350342;Daniel;Radcliffe;#;Niet toegewezen;6;Niet toegewezen;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0629851;Jason;Lee;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0629851;Jason;Lee;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0629851;Jason;Lee;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0629851;Jason;Lee;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0629851;Jason;Lee;Z25064;English 1;4;Academiejaar;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0629851;Jason;Lee;Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0629851;Jason;Lee;Z25067;Linux Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0629851;Jason;Lee;Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;D;B;B; #
PBA Toegepaste Informatica (Geel);0629851;Jason;Lee;Z25071;Orientation Project 1;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0629851;Jason;Lee;Z25072;Orientation Project 2;3;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0629851;Jason;Lee;Z25070;Professional Skills 1;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0629851;Jason;Lee;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0629851;Jason;Lee;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0629851;Jason;Lee;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0629851;Jason;Lee;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0583828;Paul;Dano;Z13984;Bachelorproef (Semester 2);4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0583828;Paul;Dano;Z13982;RZL;3;Tweede Semester;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0583828;Paul;Dano;Z13983;Stage (Semester 2);20;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0583828;Paul;Dano;Z13980;Professional Skills 3;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0583828;Paul;Dano;Z13981;Project 4.0;8;Academiejaar;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0583828;Paul;Dano;Z25516;Angular;6;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0583828;Paul;Dano;Z25517;Artificial Intelligence;4;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0583828;Paul;Dano;Z13986;Augmented Reality and Mobile App Develop;5;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0583828;Paul;Dano;Z25515;Enterprise Development Experience;3;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0583828;Paul;Dano;Z13987;React;4;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0428464;Tim;De Zarn;Z13984;Bachelorproef (Semester 2);4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0428464;Tim;De Zarn;Z13982;RZL;3;Tweede Semester;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0428464;Tim;De Zarn;Z13983;Stage (Semester 2);20;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0428464;Tim;De Zarn;Z13980;Professional Skills 3;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0428464;Tim;De Zarn;Z13981;Project 4.0;8;Academiejaar;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0428464;Tim;De Zarn;Z25516;Angular;6;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0428464;Tim;De Zarn;Z25517;Artificial Intelligence;4;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0428464;Tim;De Zarn;Z13986;Augmented Reality and Mobile App Develop;5;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0428464;Tim;De Zarn;Z25515;Enterprise Development Experience;3;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0428464;Tim;De Zarn;Z13987;React;4;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0537223;Laraine;Newman;Z13984;Bachelorproef (Semester 2);4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0537223;Laraine;Newman;Z13982;RZL;3;Tweede Semester;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0537223;Laraine;Newman;Z13983;Stage (Semester 2);20;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0537223;Laraine;Newman;Z13980;Professional Skills 3;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0537223;Laraine;Newman;Z13981;Project 4.0;8;Academiejaar;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0537223;Laraine;Newman;Z13473;Linux Webservices;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0537223;Laraine;Newman;Z25516;Angular;6;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0537223;Laraine;Newman;Z25517;Artificial Intelligence;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0537223;Laraine;Newman;Z13986;Augmented Reality and Mobile App Develop;5;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0537223;Laraine;Newman;Z25515;Enterprise Development Experience;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0537223;Laraine;Newman;Z13987;React;4;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0662187;Gael;"Garc&#xED;a Bernal";Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0662187;Gael;"Garc&#xED;a Bernal";Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0662187;Gael;"Garc&#xED;a Bernal";Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0662187;Gael;"Garc&#xED;a Bernal";Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0662187;Gael;"Garc&#xED;a Bernal";Z25064;English 1;4;Academiejaar;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0662187;Gael;"Garc&#xED;a Bernal";Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0662187;Gael;"Garc&#xED;a Bernal";Z25067;Linux Essentials;4;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0662187;Gael;"Garc&#xED;a Bernal";Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0662187;Gael;"Garc&#xED;a Bernal";Z25071;Orientation Project 1;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0662187;Gael;"Garc&#xED;a Bernal";Z25072;Orientation Project 2;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0662187;Gael;"Garc&#xED;a Bernal";Z25070;Professional Skills 1;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0662187;Gael;"Garc&#xED;a Bernal";Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;D;A;A; #
PBA Toegepaste Informatica (Geel);0662187;Gael;"Garc&#xED;a Bernal";Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0662187;Gael;"Garc&#xED;a Bernal";Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0662187;Gael;"Garc&#xED;a Bernal";Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0367641;Sam;Elliott;Z25827;Requirements Analysis (EN);8;Eerste Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0367641;Sam;Elliott;Z14469;Intercultural communication;5;Eerste Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0367641;Sam;Elliott;Z25831;DevOps & Security (EN);3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0367641;Sam;Elliott;Z25835;Java Advanced (EN);4;Tweede Semester;#;#;#;#;F;B;B; #
PBA Applied Computer Science - Engl progr (Geel);0367641;Sam;Elliott;Z25833;Data Visualisation (EN);4;Eerste Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0367641;Sam;Elliott;Z25828;Cordova (EN);3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0367641;Sam;Elliott;Z25832;ASP.NET MVC (EN);3;Tweede Semester;#;#;#;#;F;B;B; #
PBA Applied Computer Science - Engl progr (Geel);0367641;Sam;Elliott;Z25838;.NET Development (EN);3;Tweede Semester;#;#;#;#;F;ZERO;ZERO; #
PBA Applied Computer Science - Engl progr (Geel);0367641;Sam;Elliott;Z25834;Business Processes & ITIL (EN);5;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0367641;Sam;Elliott;Z25839;Professional Skills 2 (EN);3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Applied Computer Science - Engl progr (Geel);0367641;Sam;Elliott;Z25837;UML (EN);3;Tweede Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0367641;Sam;Elliott;Z25836;Project PHP (EN);5;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0367641;Sam;Elliott;Z25830;Web Applications in PHP (EN);4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0367641;Sam;Elliott;Z25826;Entrepreneurship (EN);4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0367641;Sam;Elliott;Z25829;Linux Webservices (EN);3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0302686;Helen;McCrory;Z13459;Business Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0302686;Helen;McCrory;Z13473;Linux Webservices;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0302686;Helen;McCrory;Z13476;Web Applications in PHP;4;Eerste Semester;#;#;#;#;D;B;B; #
PBA Toegepaste Informatica (Geel);0302686;Helen;McCrory;Z13475;Cordova;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0302686;Helen;McCrory;Z13487;DevOps & Security;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0302686;Helen;McCrory;Z13477;Professional Skills 2;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0302686;Helen;McCrory;Z25514;Data Visualisation;3;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0302686;Helen;McCrory;Z13460;Business Processes & ITIL;5;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0302686;Helen;McCrory;Z13467;English 2;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0302686;Helen;McCrory;Z13489;.NET Development;3;Tweede Semester;#;#;#;#;F;A;A; #
PBA Toegepaste Informatica (Geel);0302686;Helen;McCrory;Z13458;ASP.NET MVC;3;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0302686;Helen;McCrory;Z13471;Java Advanced;4;Tweede Semester;#;#;#;#;F;B;B; #
PBA Toegepaste Informatica (Geel);0302686;Helen;McCrory;Z13485;UML;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0302686;Helen;McCrory;Z13479;Project PHP;5;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0302686;Helen;McCrory;Z15776;Requirements Analysis;8;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0489290;Terence;Stamp;Z13984;Bachelorproef (Semester 2);4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0489290;Terence;Stamp;Z13982;RZL;3;Tweede Semester;#;#;#;#;PASS;#;PASS; #
