Opleiding;Student;Roepnaam;Familienaam;ID Opleidingsond.;Opleidingsonderdeel;STP;Academische periode;Score Januari;Score Juni;Score na juni;Score September;Score 1e kans;Score 2e kans;Score;Tolerantie
PBA Toegepaste Informatica (Geel);0425087;Paul;Rudd;Z13467;English 2;3;Eerste Semester;D;#;D;F;#;#;D; #
PBA Toegepaste Informatica (Geel);0425087;Paul;Rudd;Z13460;Business Processes & ITIL;5;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0425087;Paul;Rudd;Z13471;Java Advanced;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0425087;Paul;Rudd;Z13479;Project PHP;5;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0425087;Paul;Rudd;Z15776;Requirements Analysis;8;Eerste Semester;D;#;D;F;#;#;D; #
PBA Toegepaste Informatica (Geel);0542554;Rhys;Ifans;Z13459;Business Essentials;4;Eerste Semester;F;#;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0542554;Rhys;Ifans;Z25075;Webdesign Advanced;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0542554;Rhys;Ifans;Z13475;Cordova;3;Eerste Semester;F;#;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0542554;Rhys;Ifans;Z13487;DevOps & Security;3;Eerste Semester;F;#;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0542554;Rhys;Ifans;Z13469;Français;3;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0542554;Rhys;Ifans;Z25514;Data Visualisation;3;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0542554;Rhys;Ifans;Z13477;Professional Skills 2;3;Academiejaar;#;FAIL;FAIL;#;#;#;FAIL; #
PBA Toegepaste Informatica (Geel);0542554;Rhys;Ifans;Z25070;Professional Skills 1;3;Academiejaar;#;FAIL;FAIL;#;#;#;FAIL; #
PBA Toegepaste Informatica (Geel);0542554;Rhys;Ifans;Z13489;.NET Development;3;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0542554;Rhys;Ifans;Z13458;ASP.NET MVC;3;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0542554;Rhys;Ifans;Z13460;Business Processes & ITIL;5;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0542554;Rhys;Ifans;Z13471;Java Advanced;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0542554;Rhys;Ifans;Z13479;Project PHP;5;Tweede Semester;#;F;F;#;#;#;F; #
PBA Toegepaste Informatica (Geel);0542554;Rhys;Ifans;Z13485;UML;3;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0469495;Jonah;Hill;Z13980;Professional Skills 3;3;Academiejaar;#;PASS;PASS;#;#;#;PASS; #
PBA Toegepaste Informatica (Geel);0469495;Jonah;Hill;Z13981;Project 4.0;8;Academiejaar;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0469495;Jonah;Hill;Z13982;RZL;3;Tweede Semester;#;PASS;PASS;#;#;#;PASS; #
PBA Toegepaste Informatica (Geel);0469495;Jonah;Hill;Z13983;Stage (Semester 2);20;Tweede Semester;#;A;A;#;#;#;A; #
PBA Toegepaste Informatica (Geel);0469495;Jonah;Hill;Z13459;Business Essentials;4;Eerste Semester;D;#;D;F;#;#;D;AT
PBA Toegepaste Informatica (Geel);0469495;Jonah;Hill;Z25515;Enterprise Development Experience;3;Eerste Semester;A;#;A;#;#;#;A; #
PBA Toegepaste Informatica (Geel);0469495;Jonah;Hill;Z13487;DevOps & Security;3;Eerste Semester;F;#;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0469495;Jonah;Hill;Z13986;Augmented Reality and Mobile App Develop;5;Eerste Semester;B;#;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0469495;Jonah;Hill;Z13987;React;4;Eerste Semester;F;#;F;B;#;#;B; #
PBA Toegepaste Informatica (Geel);0469495;Jonah;Hill;Z13489;.NET Development;3;Tweede Semester;#;F;F;B;#;#;B; #
PBA Toegepaste Informatica (Geel);0469495;Jonah;Hill;Z13458;ASP.NET MVC;3;Tweede Semester;#;B;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0578240;Hank;Azaria;Z25075;Webdesign Advanced;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0578240;Hank;Azaria;Z25066;Application Development in Java;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0578240;Hank;Azaria;Z25073;Data Analysis with SQL;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0578240;Hank;Azaria;Z25499;Programming Essentials;6;Eerste Semester;A;#;A;#;#;#;A; #
PBA Toegepaste Informatica (Geel);0578240;Hank;Azaria;Z25063;IoT Essentials;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0578240;Hank;Azaria;Z25064;English 1;4;Academiejaar;#;D;D;F;#;#;D; #
PBA Toegepaste Informatica (Geel);0578240;Hank;Azaria;Z25065;IT Essentials;3;Eerste Semester;F;#;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0578240;Hank;Azaria;Z25067;Linux Essentials;4;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0578240;Hank;Azaria;Z25068;Network Essentials;4;Eerste Semester;F;#;F;D;#;#;D; #
PBA Toegepaste Informatica (Geel);0578240;Hank;Azaria;Z25071;Orientation Project 1;3;Eerste Semester;B;#;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0578240;Hank;Azaria;Z25072;Orientation Project 2;3;Tweede Semester;#;B;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0578240;Hank;Azaria;Z25070;Professional Skills 1;3;Academiejaar;#;PASS;PASS;#;#;#;PASS; #
PBA Toegepaste Informatica (Geel);0578240;Hank;Azaria;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0578240;Hank;Azaria;Z25500;Webdesign Essentials;6;Eerste Semester;F;#;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0578240;Hank;Azaria;Z25076;Windows System Administration;4;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0584216;Steve;Carell;Z25075;Webdesign Advanced;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0584216;Steve;Carell;Z25066;Application Development in Java;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0584216;Steve;Carell;Z25073;Data Analysis with SQL;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0584216;Steve;Carell;Z25499;Programming Essentials;6;Eerste Semester;F;#;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0584216;Steve;Carell;Z25063;IoT Essentials;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0584216;Steve;Carell;Z25064;English 1;4;Academiejaar;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0584216;Steve;Carell;Z25065;IT Essentials;3;Eerste Semester;F;#;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0584216;Steve;Carell;Z25067;Linux Essentials;4;Eerste Semester;D;#;D;F;#;#;D; #
PBA Toegepaste Informatica (Geel);0584216;Steve;Carell;Z25068;Network Essentials;4;Eerste Semester;F;#;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0584216;Steve;Carell;Z25071;Orientation Project 1;3;Eerste Semester;D;#;D;#;#;#;D; #
PBA Toegepaste Informatica (Geel);0584216;Steve;Carell;Z25072;Orientation Project 2;3;Tweede Semester;#;F;F;#;#;#;F; #
PBA Toegepaste Informatica (Geel);0584216;Steve;Carell;Z25070;Professional Skills 1;3;Academiejaar;#;FAIL;FAIL;#;#;#;FAIL; #
PBA Toegepaste Informatica (Geel);0584216;Steve;Carell;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0584216;Steve;Carell;Z25500;Webdesign Essentials;6;Eerste Semester;F;#;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0584216;Steve;Carell;Z25076;Windows System Administration;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0328132;David;Herman;Z13459;Business Essentials;4;Eerste Semester;B;#;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0328132;David;Herman;Z13476;Web Applications in PHP;4;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0328132;David;Herman;Z13473;Linux Webservices;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0328132;David;Herman;Z13475;Cordova;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0328132;David;Herman;Z13487;DevOps & Security;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0328132;David;Herman;Z13469;Français;3;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0328132;David;Herman;Z25514;Data Visualisation;3;Tweede Semester;#;A;A;#;#;#;A; #
PBA Toegepaste Informatica (Geel);0328132;David;Herman;Z13477;Professional Skills 2;3;Academiejaar;#;PASS;PASS;#;#;#;PASS; #
PBA Toegepaste Informatica (Geel);0328132;David;Herman;Z13467;English 2;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0328132;David;Herman;Z13489;.NET Development;3;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0328132;David;Herman;Z13458;ASP.NET MVC;3;Tweede Semester;#;D;D;A;#;#;A; #
PBA Toegepaste Informatica (Geel);0328132;David;Herman;Z13460;Business Processes & ITIL;5;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0328132;David;Herman;Z13471;Java Advanced;4;Tweede Semester;#;F;F;B;#;#;B; #
PBA Toegepaste Informatica (Geel);0328132;David;Herman;Z13479;Project PHP;5;Tweede Semester;#;B;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0328132;David;Herman;Z13485;UML;3;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0328132;David;Herman;Z15776;Requirements Analysis;8;Eerste Semester;B;#;B;#;#;#;B; #
PBA Elektronica-ICT (Geel);0525095;Jack;Nicholson;Z13984;Bachelorproef (Semester 2);4;Tweede Semester;#;B;B;#;#;#;B; #
PBA Elektronica-ICT (Geel);0525095;Jack;Nicholson;Z13980;Professional Skills 3;3;Academiejaar;#;PASS;PASS;#;#;#;PASS; #
PBA Elektronica-ICT (Geel);0525095;Jack;Nicholson;Z13981;Project 4.0;8;Academiejaar;#;A;A;#;#;#;A; #
PBA Elektronica-ICT (Geel);0525095;Jack;Nicholson;Z13982;RZL;3;Tweede Semester;#;PASS;PASS;#;#;#;PASS; #
PBA Elektronica-ICT (Geel);0525095;Jack;Nicholson;Z13983;Stage (Semester 2);20;Tweede Semester;#;B;B;#;#;#;B; #
PBA Elektronica-ICT (Geel);0525095;Jack;Nicholson;Z13969;Cloud Technology;4;Eerste Semester;C;#;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0525095;Jack;Nicholson;Z25513;Cybersecurity & Security Operation Cent;8;Eerste Semester;A;#;A;#;#;#;A; #
PBA Elektronica-ICT (Geel);0525095;Jack;Nicholson;Z15779;Emerging Technologies;4;Eerste Semester;B;#;B;#;#;#;B; #
PBA Elektronica-ICT (Geel);0525095;Jack;Nicholson;Z13968;IT Service Management;3;Eerste Semester;A;#;A;#;#;#;A; #
PBA Elektronica-ICT (Geel);0525095;Jack;Nicholson;Z13966;Microsoft System Center;3;Eerste Semester;B;#;B;#;#;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0693010;Albert;Finney;Z15800;Application Development in Java (EN);4;Tweede Semester;#;F;F;C;#;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0693010;Albert;Finney;Z15806;Communication Skills 1 (EN);4;Academiejaar;#;C;C;#;#;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0693010;Albert;Finney;Z15803;Data Analysis with SQL (EN);4;Tweede Semester;#;C;C;#;#;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0693010;Albert;Finney;Z15794;IT Essentials (EN);3;Eerste Semester;B;#;B;#;#;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0693010;Albert;Finney;Z15799;IoT Essentials (EN);4;Tweede Semester;#;C;C;#;#;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0693010;Albert;Finney;Z15795;Linux Essentials (EN);4;Eerste Semester;B;#;B;#;#;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0693010;Albert;Finney;Z15796;Network Essentials (EN);4;Eerste Semester;C;#;C;#;#;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0693010;Albert;Finney;Z15797;Orientation Project 1 (EN);3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0693010;Albert;Finney;Z15802;Orientation Project 2 (EN);3;Tweede Semester;#;A;A;#;#;#;A; #
PBA Applied Computer Science - Engl progr (Geel);0693010;Albert;Finney;Z15807;Professional Skills 1 (EN);3;Academiejaar;#;PASS;PASS;#;#;#;PASS; #
PBA Applied Computer Science - Engl progr (Geel);0693010;Albert;Finney;Z15793;Programming Essentials (EN);6;Eerste Semester;C;#;C;#;#;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0693010;Albert;Finney;Z15801;Switching, Routing and Wireless Essenti;4;Tweede Semester;#;C;C;#;#;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0693010;Albert;Finney;Z15804;Webdesign Advanced (EN);4;Tweede Semester;#;C;C;#;#;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0693010;Albert;Finney;Z15798;Webdesign Essentials (EN);6;Eerste Semester;F;#;F;C;#;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0693010;Albert;Finney;Z15805;Windows System Administration (EN);4;Tweede Semester;#;C;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0343923;Catherine;Keener;Z25075;Webdesign Advanced;4;Tweede Semester;#;F;F;C;#;#;C; #
PBA Elektronica-ICT (Geel);0343923;Catherine;Keener;Z25066;Application Development in Java;4;Tweede Semester;#;C;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0343923;Catherine;Keener;Z25073;Data Analysis with SQL;4;Tweede Semester;#;B;B;#;#;#;B; #
PBA Elektronica-ICT (Geel);0343923;Catherine;Keener;Z25499;Programming Essentials;6;Eerste Semester;B;#;B;#;#;#;B; #
PBA Elektronica-ICT (Geel);0343923;Catherine;Keener;Z25063;IoT Essentials;4;Tweede Semester;#;C;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0343923;Catherine;Keener;Z25064;English 1;4;Academiejaar;#;C;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0343923;Catherine;Keener;Z25065;IT Essentials;3;Eerste Semester;B;#;B;#;#;#;B; #
PBA Elektronica-ICT (Geel);0343923;Catherine;Keener;Z25067;Linux Essentials;4;Eerste Semester;C;#;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0343923;Catherine;Keener;Z25068;Network Essentials;4;Eerste Semester;D;#;D;C;#;#;C; #
PBA Elektronica-ICT (Geel);0343923;Catherine;Keener;Z25071;Orientation Project 1;3;Eerste Semester;B;#;B;#;#;#;B; #
PBA Elektronica-ICT (Geel);0343923;Catherine;Keener;Z25072;Orientation Project 2;3;Tweede Semester;#;C;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0343923;Catherine;Keener;Z25070;Professional Skills 1;3;Academiejaar;#;PASS;PASS;#;#;#;PASS; #
PBA Elektronica-ICT (Geel);0343923;Catherine;Keener;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;F;F;D;#;#;D;AT
PBA Elektronica-ICT (Geel);0343923;Catherine;Keener;Z25500;Webdesign Essentials;6;Eerste Semester;ZERO;#;ZERO;C;#;#;C; #
PBA Elektronica-ICT (Geel);0343923;Catherine;Keener;Z25076;Windows System Administration;4;Tweede Semester;#;C;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0410887;Jason;Schwartzman;Z13459;Business Essentials;4;Eerste Semester;C;#;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0410887;Jason;Schwartzman;Z25507;FPGA Development;3;Tweede Semester;#;C;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0410887;Jason;Schwartzman;Z13476;Web Applications in PHP;4;Eerste Semester;C;#;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0410887;Jason;Schwartzman;Z13473;Linux Webservices;3;Eerste Semester;D;#;D;#;#;#;D;AT
PBA Elektronica-ICT (Geel);0410887;Jason;Schwartzman;Z13468;Français;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0410887;Jason;Schwartzman;Z13470;IoT Advanced;3;Eerste Semester;B;#;B;#;#;#;B; #
PBA Elektronica-ICT (Geel);0410887;Jason;Schwartzman;Z25506;Communication Technology;4;Tweede Semester;#;C;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0410887;Jason;Schwartzman;Z25505;KNX Home Automation;3;Eerste Semester;A;#;A;#;#;#;A; #
PBA Elektronica-ICT (Geel);0410887;Jason;Schwartzman;Z13466;English 2;3;Tweede Semester;#;B;B;#;#;#;B; #
PBA Elektronica-ICT (Geel);0410887;Jason;Schwartzman;Z25509;Smart Environments;3;Tweede Semester;#;B;B;#;#;#;B; #
PBA Elektronica-ICT (Geel);0410887;Jason;Schwartzman;Z25502;Troubleshooting;3;Tweede Semester;#;C;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0410887;Jason;Schwartzman;Z25508;Project Wireless;3;Tweede Semester;#;B;B;#;#;#;B; #
PBA Elektronica-ICT (Geel);0410887;Jason;Schwartzman;Z25504;Embedded Devices Essentials;5;Tweede Semester;#;B;B;#;#;#;B; #
PBA Elektronica-ICT (Geel);0410887;Jason;Schwartzman;Z25501;Systems Engineering & Analysis;5;Eerste Semester;C;#;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0410887;Jason;Schwartzman;Z13477;Professional Skills 2;3;Academiejaar;#;PASS;PASS;#;#;#;PASS; #
PBA Elektronica-ICT (Geel);0410887;Jason;Schwartzman;Z25503;Embedded Interfacing;3;Eerste Semester;B;#;B;#;#;#;B; #
PBA Elektronica-ICT (Geel);0410887;Jason;Schwartzman;Z13482;Project IoT;5;Tweede Semester;#;B;B;#;#;#;B; #
PBA Elektronica-ICT (Geel);0667782;Bob;Gunton;Z13972;Cordova;3;Eerste Semester;F;#;F;B;#;#;B; #
PBA Elektronica-ICT (Geel);0667782;Bob;Gunton;Z13976;Data Visualisation for IoT;4;Eerste Semester;F;#;F;C;#;#;C; #
PBA Elektronica-ICT (Geel);0667782;Bob;Gunton;Z13975;Embedded Devices Advanced;4;Eerste Semester;F;#;F;B;#;#;B; #
PBA Elektronica-ICT (Geel);0667782;Bob;Gunton;Z15777;IoT in the Cloud;3;Eerste Semester;F;#;F;B;#;#;B; #
PBA Elektronica-ICT (Geel);0667782;Bob;Gunton;Z15778;Smart Environments Project;4;Eerste Semester;F;#;F;F;#;#;F; #
PBA Elektronica-ICT (Geel);0667782;Bob;Gunton;Z13984;Bachelorproef (Semester 2);4;Tweede Semester;#;C;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0667782;Bob;Gunton;Z15775;Communication Technology Advanced;4;Eerste Semester;F;#;F;C;#;#;C; #
PBA Elektronica-ICT (Geel);0667782;Bob;Gunton;Z13980;Professional Skills 3;3;Academiejaar;#;PASS;PASS;#;#;#;PASS; #
PBA Elektronica-ICT (Geel);0667782;Bob;Gunton;Z13981;Project 4.0;8;Academiejaar;#;B;B;#;#;#;B; #
PBA Elektronica-ICT (Geel);0667782;Bob;Gunton;Z13982;RZL;3;Tweede Semester;#;FAIL;FAIL;PASS;#;#;PASS; #
PBA Elektronica-ICT (Geel);0667782;Bob;Gunton;Z13983;Stage (Semester 2);20;Tweede Semester;#;C;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0667782;Bob;Gunton;Z13468;Français;3;Eerste Semester;F;#;F;C;#;#;C; #
PBA Elektronica-ICT (Geel);0667782;Bob;Gunton;Z15791;Digitaal ontwerpen aanvullingen;3;Eerste Semester;F;#;F;F;#;#;F; #
PBA Elektronica-ICT (Geel);0667782;Bob;Gunton;Z25506;Communication Technology;4;Tweede Semester;#;C;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0667782;Bob;Gunton;Z25505;KNX Home Automation;3;Eerste Semester;F;#;F;F;#;#;F; #
PBA Applied Computer Science - Engl progr (Geel);0485754;Casey;Affleck;Z15800;Application Development in Java (EN);4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Applied Computer Science - Engl progr (Geel);0485754;Casey;Affleck;Z15806;Communication Skills 1 (EN);4;Academiejaar;#;F;F;F;#;#;F; #
PBA Applied Computer Science - Engl progr (Geel);0485754;Casey;Affleck;Z15803;Data Analysis with SQL (EN);4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Applied Computer Science - Engl progr (Geel);0485754;Casey;Affleck;Z15794;IT Essentials (EN);3;Eerste Semester;F;#;F;F;#;#;F; #
PBA Applied Computer Science - Engl progr (Geel);0485754;Casey;Affleck;Z15799;IoT Essentials (EN);4;Tweede Semester;#;ZERO;ZERO;F;#;#;ZERO; #
PBA Applied Computer Science - Engl progr (Geel);0485754;Casey;Affleck;Z15795;Linux Essentials (EN);4;Eerste Semester;ZERO;#;ZERO;F;#;#;ZERO; #
PBA Applied Computer Science - Engl progr (Geel);0485754;Casey;Affleck;Z15796;Network Essentials (EN);4;Eerste Semester;ZERO;#;ZERO;F;#;#;ZERO; #
PBA Applied Computer Science - Engl progr (Geel);0485754;Casey;Affleck;Z15797;Orientation Project 1 (EN);3;Eerste Semester;F;#;F;F;#;#;F; #
PBA Applied Computer Science - Engl progr (Geel);0485754;Casey;Affleck;Z15802;Orientation Project 2 (EN);3;Tweede Semester;#;F;F;F;#;#;F; #
PBA Applied Computer Science - Engl progr (Geel);0485754;Casey;Affleck;Z15807;Professional Skills 1 (EN);3;Academiejaar;#;FAIL;FAIL;#;#;#;FAIL; #
PBA Applied Computer Science - Engl progr (Geel);0485754;Casey;Affleck;Z15793;Programming Essentials (EN);6;Eerste Semester;F;#;F;F;#;#;F; #
PBA Applied Computer Science - Engl progr (Geel);0485754;Casey;Affleck;Z15801;Switching, Routing and Wireless Essenti;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Applied Computer Science - Engl progr (Geel);0485754;Casey;Affleck;Z15804;Webdesign Advanced (EN);4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Applied Computer Science - Engl progr (Geel);0485754;Casey;Affleck;Z15798;Webdesign Essentials (EN);6;Eerste Semester;F;#;F;F;#;#;F; #
PBA Applied Computer Science - Engl progr (Geel);0485754;Casey;Affleck;Z15805;Windows System Administration (EN);4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0451939;Ian;McKellen;Z13459;Business Essentials;4;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0451939;Ian;McKellen;Z13473;Linux Webservices;3;Eerste Semester;F;#;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0451939;Ian;McKellen;Z25075;Webdesign Advanced;4;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0451939;Ian;McKellen;Z25066;Application Development in Java;4;Tweede Semester;#;A;A;#;#;#;A; #
PBA Toegepaste Informatica (Geel);0451939;Ian;McKellen;Z25499;Programming Essentials;6;Eerste Semester;A;#;A;#;#;#;A; #
PBA Toegepaste Informatica (Geel);0451939;Ian;McKellen;Z13475;Cordova;3;Eerste Semester;F;#;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0451939;Ian;McKellen;Z13487;DevOps & Security;3;Eerste Semester;F;#;F;C;#;#;C; #
PBA Toegepaste Informatica (Geel);0451939;Ian;McKellen;Z13469;Français;3;Tweede Semester;#;F;F;C;#;#;C; #
PBA Toegepaste Informatica (Geel);0451939;Ian;McKellen;Z25514;Data Visualisation;3;Tweede Semester;#;B;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0451939;Ian;McKellen;Z13467;English 2;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0451939;Ian;McKellen;Z13489;.NET Development;3;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0451939;Ian;McKellen;Z13460;Business Processes & ITIL;5;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0451939;Ian;McKellen;Z13471;Java Advanced;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0451939;Ian;McKellen;Z13485;UML;3;Tweede Semester;#;C;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0621785;Paul;Bettany;Z25075;Webdesign Advanced;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Elektronica-ICT (Geel);0621785;Paul;Bettany;Z25066;Application Development in Java;4;Tweede Semester;#;ZERO;ZERO;F;#;#;ZERO; #
PBA Elektronica-ICT (Geel);0621785;Paul;Bettany;Z25073;Data Analysis with SQL;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Elektronica-ICT (Geel);0621785;Paul;Bettany;Z25499;Programming Essentials;6;Eerste Semester;F;#;F;F;#;#;F; #
PBA Elektronica-ICT (Geel);0621785;Paul;Bettany;Z25063;IoT Essentials;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Elektronica-ICT (Geel);0621785;Paul;Bettany;Z25064;English 1;4;Academiejaar;#;C;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0621785;Paul;Bettany;Z25065;IT Essentials;3;Eerste Semester;D;#;D;F;#;#;D; #
PBA Elektronica-ICT (Geel);0621785;Paul;Bettany;Z25067;Linux Essentials;4;Eerste Semester;D;#;D;F;#;#;D; #
PBA Elektronica-ICT (Geel);0621785;Paul;Bettany;Z25068;Network Essentials;4;Eerste Semester;F;#;F;F;#;#;F; #
PBA Elektronica-ICT (Geel);0621785;Paul;Bettany;Z25071;Orientation Project 1;3;Eerste Semester;F;#;F;#;#;#;F; #
PBA Elektronica-ICT (Geel);0621785;Paul;Bettany;Z25072;Orientation Project 2;3;Tweede Semester;#;C;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0621785;Paul;Bettany;Z25070;Professional Skills 1;3;Academiejaar;#;FAIL;FAIL;#;#;#;FAIL; #
PBA Elektronica-ICT (Geel);0621785;Paul;Bettany;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Elektronica-ICT (Geel);0621785;Paul;Bettany;Z25500;Webdesign Essentials;6;Eerste Semester;F;#;F;F;#;#;F; #
PBA Elektronica-ICT (Geel);0621785;Paul;Bettany;Z25076;Windows System Administration;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0502243;Marcia;Gay Harden;Z25075;Webdesign Advanced;4;Tweede Semester;#;F;F;D;#;#;D;AT
